,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,param_coef0,param_degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
2014,0.0033154964447021486,0.00013314130286775193,0.0008658885955810547,3.1518683670579315e-05,100.0,1000.0,poly,10,2,"{'C': 100.0, 'coef0': 10, 'degree': 2, 'gamma': 1000.0, 'kernel': 'poly'}",-0.391304347826087,-0.2608695652173913,-0.17391304347826086,-0.2857142857142857,-0.23809523809523808,-0.2699792960662526,0.07112758019065141,2459,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2015,0.0021282196044921874,6.925977240250212e-05,0.0007735729217529297,4.287256651949503e-05,100.0,1e-09,poly,10,3,"{'C': 100.0, 'coef0': 10, 'degree': 3, 'gamma': 1e-09, 'kernel': 'poly'}",-0.2608695652173913,-0.2608695652173913,-0.2608695652173913,-0.23809523809523808,-0.23809523809523808,-0.25175983436853,0.011157096136900605,434,-0.25,-0.25,-0.25,-0.25555555555555554,-0.25555555555555554,-0.25222222222222224,0.002721655269759077
2016,0.0021180629730224608,3.2351002853770554e-05,0.0007509231567382812,2.193637508252078e-05,100.0,1e-08,poly,10,3,"{'C': 100.0, 'coef0': 10, 'degree': 3, 'gamma': 1e-08, 'kernel': 'poly'}",-0.2608695652173913,-0.2608695652173913,-0.2608695652173913,-0.23809523809523808,-0.23809523809523808,-0.25175983436853,0.011157096136900605,434,-0.25,-0.25,-0.25,-0.25555555555555554,-0.25555555555555554,-0.25222222222222224,0.002721655269759077
2017,0.0020875453948974608,4.232084916185994e-05,0.0007737159729003906,3.4095490689908395e-05,100.0,1e-07,poly,10,3,"{'C': 100.0, 'coef0': 10, 'degree': 3, 'gamma': 1e-07, 'kernel': 'poly'}",-0.2608695652173913,-0.2608695652173913,-0.2608695652173913,-0.23809523809523808,-0.23809523809523808,-0.25175983436853,0.011157096136900605,434,-0.25,-0.25,-0.25,-0.25555555555555554,-0.25555555555555554,-0.25222222222222224,0.002721655269759077
2018,0.002382230758666992,8.179298845020804e-05,0.0008106708526611328,3.0775544511930265e-05,100.0,1e-06,poly,10,3,"{'C': 100.0, 'coef0': 10, 'degree': 3, 'gamma': 1e-06, 'kernel': 'poly'}",-0.2608695652173913,-0.2608695652173913,-0.2608695652173913,-0.23809523809523808,-0.23809523809523808,-0.25175983436853,0.011157096136900605,434,-0.25,-0.25,-0.25,-0.25555555555555554,-0.25555555555555554,-0.25222222222222224,0.002721655269759077
2019,0.002541255950927734,0.00030120276565956123,0.0008764266967773438,2.6776858444236657e-05,100.0,1e-05,poly,10,3,"{'C': 100.0, 'coef0': 10, 'degree': 3, 'gamma': 1e-05, 'kernel': 'poly'}",-0.2608695652173913,-0.2608695652173913,-0.2608695652173913,-0.23809523809523808,-0.23809523809523808,-0.25175983436853,0.011157096136900605,434,-0.25,-0.25,-0.25,-0.25555555555555554,-0.25555555555555554,-0.25222222222222224,0.002721655269759077
2020,0.0025644302368164062,0.00015805083926400873,0.0008809566497802734,4.7778988074780844e-05,100.0,0.0001,poly,10,3,"{'C': 100.0, 'coef0': 10, 'degree': 3, 'gamma': 0.0001, 'kernel': 'poly'}",-0.2608695652173913,-0.2608695652173913,-0.2608695652173913,-0.23809523809523808,-0.23809523809523808,-0.25175983436853,0.011157096136900605,434,-0.25,-0.25,-0.25,-0.25555555555555554,-0.25555555555555554,-0.25222222222222224,0.002721655269759077
2021,0.0026278018951416014,0.00013854588766169606,0.000878143310546875,5.7728301930819316e-05,100.0,0.001,poly,10,3,"{'C': 100.0, 'coef0': 10, 'degree': 3, 'gamma': 0.001, 'kernel': 'poly'}",-0.34782608695652173,-0.2608695652173913,-0.21739130434782608,-0.2857142857142857,-0.23809523809523808,-0.2699792960662526,0.045106074918910874,2459,-0.022727272727272728,-0.011363636363636364,-0.03409090909090909,-0.022222222222222223,-0.044444444444444446,-0.02696969696969697,0.011315160351953901
2022,0.0033509254455566405,0.00014987708713915595,0.0008803367614746094,5.558510203776215e-05,100.0,0.01,poly,10,3,"{'C': 100.0, 'coef0': 10, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",-0.34782608695652173,-0.30434782608695654,-0.17391304347826086,-0.2857142857142857,-0.2857142857142857,-0.2795031055900621,0.057466004999852806,2815,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2023,0.003378009796142578,0.0001450091982310636,0.0008591651916503906,4.58321132573579e-05,100.0,0.1,poly,10,3,"{'C': 100.0, 'coef0': 10, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",-0.34782608695652173,-0.30434782608695654,-0.17391304347826086,-0.2857142857142857,-0.2857142857142857,-0.2795031055900621,0.057466004999852806,2815,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
